acc,agent,n_alt,seed
0.4038458821195035,S1-L_alt,20,3
0.40748902706617296,S1-L_alt,21,3
0.4059994625708198,S1-L_alt,22,3
0.4219485864043797,S1-L_alt,23,3
0.414434663107492,S1-L_alt,24,3
0.42594381118638097,S1-L_alt,25,3
0.4158838868030291,S1-L_alt,26,3
0.4285754667161032,S1-L_alt,27,3
0.4230358350493957,S1-L_alt,28,3
0.4273714809080297,S1-L_alt,29,3
0.4307146945494608,S1-L_alt,30,3
0.4336965562645349,S1-L_alt,31,3
0.4351307381208496,S1-L_alt,32,3
0.4414613459177818,S1-L_alt,33,3
0.4324660623246756,S1-L_alt,34,3
0.44130175730504734,S1-L_alt,35,3
0.4420830173739402,S1-L_alt,36,3
0.4477697384042607,S1-L_alt,37,3
0.4414488231002636,S1-L_alt,38,3
0.4406299507411021,S1-L_alt,39,3
0.4511918955306796,S1-L_alt,40,3
0.4502277701222475,S1-L_alt,41,3
0.4532129498118205,S1-L_alt,42,3
0.4452897233396698,S1-L_alt,43,3
0.4493225826657335,S1-L_alt,44,3
0.4515190092271331,S1-L_alt,45,3
0.4544860198341935,S1-L_alt,46,3
0.4576391835876399,S1-L_alt,47,3
0.4539982064097454,S1-L_alt,48,3
0.4631818997264505,S1-L_alt,49,3
0.465960311737,S1-L_alt,50,3
0.4627005126812454,S1-L_alt,51,3
0.4588276388965731,S1-L_alt,52,3
0.4638024812481764,S1-L_alt,53,3
0.4615413004404311,S1-L_alt,54,3
0.4611907646439098,S1-L_alt,55,3
0.4673655047281942,S1-L_alt,56,3
0.4606991101840764,S1-L_alt,57,3
0.4622679662485356,S1-L_alt,58,3
0.46583454427870197,S1-L_alt,59,3
0.4679336872541178,S1-L_alt,60,3
0.4684432118138897,S1-L_alt,61,3
0.4657535779149067,S1-L_alt,62,3
0.467693427146892,S1-L_alt,63,3
0.4742362340970064,S1-L_alt,64,3
0.4724938877957341,S1-L_alt,65,3
0.4727008918738976,S1-L_alt,66,3
0.4711841793620666,S1-L_alt,67,3
0.4706757228845681,S1-L_alt,68,3
0.4751940435845621,S1-L_alt,69,3
0.473236609401693,S1-L_alt,70,3
0.4755266644515183,S1-L_alt,71,3
0.4768621243934643,S1-L_alt,72,3
0.4742351157804909,S1-L_alt,73,3
0.4876401145654977,S1-L_alt,74,3
0.4834938693869302,S1-L_alt,75,3
0.4768908151633877,S1-L_alt,76,3
0.4844608227160938,S1-L_alt,77,3
