acc,agent,n_alt,seed
0.1689485069097332,S0-L0,0,0
0.18046413425324112,S1-L0,0,0
0.20806783099340356,S1-L_alt,1,0
0.225078118123486,S1-L_alt,2,0
0.23624896806722226,S1-L_alt,3,0
0.24746833202062726,S1-L_alt,4,0
0.25350641239071897,S1-L_alt,5,0
0.2581528804404027,S1-L_alt,6,0
0.2643641588207403,S1-L_alt,7,0
0.2700446137740408,S1-L_alt,8,0
0.273355555094954,S1-L_alt,9,0
0.27629432135562704,S1-L_alt,10,0
0.2792824764728331,S1-L_alt,11,0
0.28206756137833616,S1-L_alt,12,0
0.28796711775508393,S1-L_alt,13,0
0.2908877582896677,S1-L_alt,14,0
0.29399066474831137,S1-L_alt,15,0
0.2963253466757579,S1-L_alt,16,0
0.2994269625164134,S1-L_alt,17,0
0.302329631100671,S1-L_alt,18,0
0.30419881670075666,S1-L_alt,19,0
0.30568266390955623,S1-L_alt,20,0
0.30795112308931705,S1-L_alt,21,0
0.30881749513519785,S1-L_alt,22,0
0.31187543923849104,S1-L_alt,23,0
0.31445769715562794,S1-L_alt,24,0
0.3154561251161726,S1-L_alt,25,0
0.31626187588573473,S1-L_alt,26,0
0.3201334012628491,S1-L_alt,27,0
0.3233349615835329,S1-L_alt,28,0
0.3249374692537062,S1-L_alt,29,0
0.3296241518414718,S1-L_alt,30,0
0.3276168680269542,S1-L_alt,31,0
0.3303080990762793,S1-L_alt,32,0
0.3306279094065136,S1-L_alt,33,0
0.3325398719152302,S1-L_alt,34,0
0.3336181436062172,S1-L_alt,35,0
0.33473413990994866,S1-L_alt,36,0
0.3355946897460019,S1-L_alt,37,0
0.336936587806048,S1-L_alt,38,0
0.337011036112222,S1-L_alt,39,0
0.3373315281615827,S1-L_alt,40,0
0.3385187857770973,S1-L_alt,41,0
0.3412539695613264,S1-L_alt,42,0
0.3424164649150356,S1-L_alt,43,0
0.34339115645447826,S1-L_alt,44,0
0.3432581412632554,S1-L_alt,45,0
0.34349069142498306,S1-L_alt,46,0
0.34491182050663033,S1-L_alt,47,0
0.3456698383073099,S1-L_alt,48,0
0.34629132706154536,S1-L_alt,49,0
0.3471668639093884,S1-L_alt,50,0
0.3465868539263338,S1-L_alt,51,0
0.34685514785262306,S1-L_alt,52,0
0.34790266849155915,S1-L_alt,53,0
0.34908431673484785,S1-L_alt,54,0
0.3494669098307145,S1-L_alt,55,0
0.34956136853063696,S1-L_alt,56,0
0.34984503869216554,S1-L_alt,57,0
0.35046789696701586,S1-L_alt,58,0
0.35115912401558125,S1-L_alt,59,0
0.3514158789265349,S1-L_alt,60,0
0.3527665161512126,S1-L_alt,61,0
0.3544156955347241,S1-L_alt,62,0
0.35525400394197004,S1-L_alt,63,0
0.35569482501391714,S1-L_alt,64,0
0.35648614086467745,S1-L_alt,65,0
0.35701259736098073,S1-L_alt,66,0
0.35728042255678305,S1-L_alt,67,0
0.360152935306584,S1-L_alt,68,0
0.3619577915646609,S1-L_alt,69,0
0.3629825774378589,S1-L_alt,70,0
0.3604711843796881,S1-L_alt,71,0
0.3601609066570985,S1-L_alt,72,0
0.3605856131494482,S1-L_alt,73,0
0.3636555824193216,S1-L_alt,74,0
0.36475342215091655,S1-L_alt,75,0
0.3650620693498831,S1-L_alt,76,0
0.3604488815646051,S1-L_alt,77,0
0.3608219367236869,S1-L_alt,78,0
0.36075450873036496,S1-L_alt,79,0
0.360387920581118,S1-L_alt,80,0
0.3610955426258621,S1-L_alt,81,0
0.36137927274460496,S1-L_alt,82,0
0.3618136584215496,S1-L_alt,83,0
0.3622224455736312,S1-L_alt,84,0
0.3625312084701395,S1-L_alt,85,0
0.3627694188956605,S1-L_alt,86,0
0.36314723414976335,S1-L_alt,87,0
0.3646764114252901,S1-L_alt,88,0
0.3660272155339528,S1-L_alt,89,0
0.366263261853377,S1-L_alt,90,0
0.3664068658509183,S1-L_alt,91,0
0.3663596407515117,S1-L_alt,92,0
0.367268797297512,S1-L_alt,93,0
0.3676065467101529,S1-L_alt,94,0
0.3684245747686377,S1-L_alt,95,0
0.368806574455964,S1-L_alt,96,0
0.3690553520059848,S1-L_alt,97,0
0.3693776334921126,S1-L_alt,98,0
0.3709286366391275,S1-L_alt,99,0
0.3712662291708569,S1-L_alt,100,0
0.3697534458975016,S1-L_alt,101,0
0.369892574315609,S1-L_alt,102,0
0.3701647079837283,S1-L_alt,103,0
0.37075171058171696,S1-L_alt,104,0
0.3709825159128606,S1-L_alt,105,0
0.3700712441361936,S1-L_alt,106,0
0.3704222721755285,S1-L_alt,107,0
0.3683339031738031,S1-L_alt,108,0
0.3684662292741767,S1-L_alt,109,0
0.368739832014307,S1-L_alt,110,0
0.3692049255683924,S1-L_alt,111,0
0.3699197253697648,S1-L_alt,112,0
0.3708382200099678,S1-L_alt,113,0
0.3711807093055801,S1-L_alt,114,0
0.3712909430251907,S1-L_alt,115,0
0.37146486728917616,S1-L_alt,116,0
0.37159630301455737,S1-L_alt,117,0
0.371776303517719,S1-L_alt,118,0
0.3720924315083077,S1-L_alt,119,0
0.37200988505604776,S1-L_alt,120,0
0.3724345515391763,S1-L_alt,121,0
0.3731916489959023,S1-L_alt,122,0
0.37376286826224414,S1-L_alt,123,0
0.3750446209354258,S1-L_alt,124,0
0.3752254096194193,S1-L_alt,125,0
0.4034222810470938,S1-L1,126,0
0.37510776878251395,S1-L_alt,126,0
0.166040131787482,S0-L0,0,1
0.17929950602297404,S1-L0,0,1
0.21408799176068474,S1-L_alt,1,1
0.2288741527569517,S1-L_alt,2,1
